id,text,cleaned_text,created_at,username,user_id,language,retweet_count,like_count,reply_count,quote_count,impression_count,hashtags,mentions,source,is_retweet,is_reply,in_reply_to_user_id,conversation_id,user_followers_count,user_following_count,user_verified,user_location,possibly_sensitive,sentiment,sentiment_score,subjectivity,emotion,_ingest_timestamp,_source,clean_text,hashtags_array,mentions_array,clean_username,clean_source,clean_user_location,created_at_ts,sentiment_index,emotion_index
7.7014e+18,Ago total order fight safe example. Art girl south assume better. #MFA #CyberSecurity @christinavelez @fcastro,Ago total order fight safe example. Art girl south assume better.,14-03-2025 23:25,@deangina,630151979,en,2,15,0,0,50,"#MFA, #CyberSecurity","@christinavelez, @fcastro",TweetDeck,True,False,98783283.0,4.23648e+18,7247,652,False,NaN,False,positive,0.333,0.583,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,ago total order fight safe example art girl south assume better #mfa #cybersecurity,"[""#mfa"",""#cybersecurity""]","[""@christinavelez"",""@fcastro""]",deangina,tweetdeck,NaN,2025-03-14T23:25:00.000Z,1,3
5.71793e+18,Smile movement approach perhaps such international question policy step mission throughout. Final ball to interview reveal. #DDoS #Hacking #ThreatIntel ,Smile movement approach perhaps such international question policy step mission throughout. Final ball to interview reveal.,30-10-2024 00:46,@garciakatherine,806238179,en,2,6,0,1,47,"#DDoS, #Hacking, #ThreatIntel",NaN,Twitter for iPhone,False,False,,5.54393e+18,138,211,False,NaN,True,neutral,0.075,0.4,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,smile movement approach perhaps such international question policy step mission throughout final ball to interview reveal #ddos #hacking #threatintel,"[""#ddos"",""#hacking"",""#threatintel""]",[],garciakatherine,twitter for iphone,NaN,2024-10-30T00:46:00.000Z,0,0
3.55163e+18,Structure everything wife important tend anyone why. Science season general child your activity. #ZeroDay #Firewall #DDoS ,Structure everything wife important tend anyone why. Science season general child your activity.,14-10-2024 01:44,@rwashington,196636135,en,0,6,0,0,46,"#ZeroDay, #Firewall, #DDoS",NaN,Twitter for iPhone,True,False,,5.58382e+18,459,620,False,NaN,False,positive,0.225,0.75,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,structure everything wife important tend anyone why science season general child your activity #zeroday #firewall #ddos,"[""#zeroday"",""#firewall"",""#ddos""]",[],rwashington,twitter for iphone,NaN,2024-10-14T01:44:00.000Z,1,5
8.03556e+18,Window focus machine expect according discover culture half second mind including language operation. #CVE #Firewall ,Window focus machine expect according discover culture half second mind including language operation.,23-02-2025 23:51,@jthompson,445285608,en,2,6,0,1,59,"#CVE, #Firewall",NaN,Android,False,False,191672899.0,2.93248e+18,8936,759,False,Cherylmouth,False,neutral,-0.083,0.083,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,window focus machine expect according discover culture half second mind including language operation #cve #firewall,"[""#cve"",""#firewall""]",[],jthompson,android,cherylmouth,2025-02-23T23:51:00.000Z,0,0
9.94766e+18,Enough where particular operation successful tell usually Congress guy out also. #ZeroDay @taylormichelle,Enough where particular operation successful tell usually Congress guy out also.,28-03-2025 04:00,@qhall,851078960,en,2,8,1,2,50,#ZeroDay,@taylormichelle,TweetDeck,False,False,,2.97716e+18,1761,1406,True,East Scott,False,positive,0.167,0.508,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,enough where particular operation successful tell usually congress guy out also #zeroday,"[""#zeroday""]","[""@taylormichelle""]",qhall,tweetdeck,east scott,2025-03-28T04:00:00.000Z,1,0
1.17579e+18,Our SOC team responded fast. Recently list mother officer sure close media. #Ransomware @christinapaul,Our SOC team responded fast. Recently list mother officer sure close media.,02-10-2024 14:26,@joseph44,148409176,en,3,6,1,2,61,#Ransomware,@christinapaul,TweetDeck,False,True,,3.90721e+18,7646,1907,False,NaN,False,positive,0.233,0.58,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,our soc team responded fast recently list mother officer sure close media #ransomware,"[""#ransomware""]","[""@christinapaul""]",joseph44,tweetdeck,NaN,2024-10-02T14:26:00.000Z,1,2
2.85791e+18,Backup systems engaged after ransomware. Skin before mission above building possible fund. #Phishing #ZeroDay #ZeroDay @xguzman,Backup systems engaged after ransomware. Skin before mission above building possible fund.,26-03-2025 04:07,@chambersnathan,163545894,es,3,8,1,1,49,"#Phishing, #ZeroDay, #ZeroDay",@xguzman,Twitter Web App,True,False,,7.60437e+18,889,1208,False,NaN,False,neutral,0.0,0.55,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,backup systems engaged after ransomware skin before mission above building possible fund #phishing #zeroday #zeroday,"[""#phishing"",""#zeroday"",""#zeroday""]","[""@xguzman""]",chambersnathan,twitter web app,NaN,2025-03-26T04:07:00.000Z,0,3
7.06933e+18,Decision nation throw work south eat town. Like add serve particular drug. #DDoS #Firewall #ZeroDay @kflores @edward32,Decision nation throw work south eat town. Like add serve particular drug.,28-02-2025 08:33,@jimmy21,839153963,en,5,5,0,3,52,"#DDoS, #Firewall, #ZeroDay","@kflores, @edward32",Twitter for iPhone,False,False,,4.9621e+18,1024,1512,False,New Michael,False,positive,0.167,0.333,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,decision nation throw work south eat town like add serve particular drug #ddos #firewall #zeroday,"[""#ddos"",""#firewall"",""#zeroday""]","[""@kflores"",""@edward32""]",jimmy21,twitter for iphone,new michael,2025-02-28T08:33:00.000Z,1,0
7.64007e+18,Social though for join necessary make though health activity remember task for. Result and throw site color throughout. #InfoSec #ZeroDay #DataBreach @alvarezerika @aprillopez,Social though for join necessary make though health activity remember task for. Result and throw site color throughout.,13-11-2024 22:49,@adrienne29,578333468,en,3,4,0,2,45,"#InfoSec, #ZeroDay, #DataBreach","@alvarezerika, @aprillopez",Twitter for iPhone,False,True,,6.56363e+18,6180,1153,False,Port Jessica,False,neutral,0.017,0.533,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,social though for join necessary make though health activity remember task for result and throw site color throughout #infosec #zeroday #databreach,"[""#infosec"",""#zeroday"",""#databreach""]","[""@alvarezerika"",""@aprillopez""]",adrienne29,twitter for iphone,port jessica,2024-11-13T22:49:00.000Z,0,1
5.8217e+18,Age into sell picture guess media leg design affect art goal. #Hacking #InfoSec @margarettaylor @katelyngiles,Age into sell picture guess media leg design affect art goal.,07-08-2024 01:34,@stantonvictoria,554595151,en,3,5,0,1,59,"#Hacking, #InfoSec","@margarettaylor, @katelyngiles",Twitter for iPhone,False,False,975810684.0,8.1941e+18,1159,488,False,Melindaland,False,neutral,0.0,0.0,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,age into sell picture guess media leg design affect art goal #hacking #infosec,"[""#hacking"",""#infosec""]","[""@margarettaylor"",""@katelyngiles""]",stantonvictoria,twitter for iphone,melindaland,2024-08-07T01:34:00.000Z,0,0
5.06167e+18,Backup systems engaged after ransomware. Have sure player last. #CyberSecurity @mcneiljason,Backup systems engaged after ransomware. Have sure player last.,19-11-2024 13:43,@katie47,477138029,es,2,8,2,1,46,#CyberSecurity,@mcneiljason,Android,False,True,,5.91398e+18,1399,535,False,NaN,True,positive,0.25,0.478,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,backup systems engaged after ransomware have sure player last #cybersecurity,"[""#cybersecurity""]","[""@mcneiljason""]",katie47,android,NaN,2024-11-19T13:43:00.000Z,1,3
1.30438e+18,Understand serious surface nation recent instead save bed would would onto line. #ThreatIntel #Firewall #Firewall ,Understand serious surface nation recent instead save bed would would onto line.,27-10-2024 11:53,@hensleyhannah,743291092,en,2,7,2,1,46,"#ThreatIntel, #Firewall, #Firewall",NaN,Twitter for iPhone,False,True,,3.57936e+18,1464,1823,False,Johnburgh,False,negative,-0.167,0.458,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,understand serious surface nation recent instead save bed would would onto line #threatintel #firewall #firewall,"[""#threatintel"",""#firewall"",""#firewall""]",[],hensleyhannah,twitter for iphone,johnburgh,2024-10-27T11:53:00.000Z,2,0
2.30263e+18,Threat intel update: new exploit in wild. Various nearly you something relate pressure since. #DDoS #ThreatIntel #DDoS ,Threat intel update: new exploit in wild. Various nearly you something relate pressure since.,19-12-2024 10:30,@vowen,23119201,en,2,4,0,0,50,"#DDoS, #ThreatIntel, #DDoS",NaN,Twitter for iPhone,False,False,,4.21195e+18,17651,1529,False,Wattsstad,False,neutral,0.084,0.439,neutral,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,threat intel update new exploit in wild various nearly you something relate pressure since #ddos #threatintel #ddos,"[""#ddos"",""#threatintel"",""#ddos""]",[],vowen,twitter for iphone,wattsstad,2024-12-19T10:30:00.000Z,0,3
3.75836e+18,Service main service establish explain box phone unit. Vote check must theory. #SOC @kristeningram @erica29,Service main service establish explain box phone unit. Vote check must theory.,21-02-2025 02:59,@hmartinez,545691901,en,4,13,2,1,57,#SOC,"@kristeningram, @erica29",Twitter Web App,True,False,,4.95438e+18,1115,1379,False,South Charlesfurt,False,positive,0.167,0.333,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,service main service establish explain box phone unit vote check must theory #soc,"[""#soc""]","[""@kristeningram"",""@erica29""]",hmartinez,twitter web app,south charlesfurt,2025-02-21T02:59:00.000Z,1,2
9.03571e+18,Trouble it or present painting enjoy. #CVE #CyberSecurity @johnsonpatrick,Trouble it or present painting enjoy.,04-10-2024 16:22,@aprilhernandez,30920065,en,2,9,1,0,52,"#CVE, #CyberSecurity",@johnsonpatrick,TweetDeck,False,False,,3.648e+18,5857,591,False,North Patrick,False,neutral,0.067,0.233,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,trouble it or present painting enjoy #cve #cybersecurity,"[""#cve"",""#cybersecurity""]","[""@johnsonpatrick""]",aprilhernandez,tweetdeck,north patrick,2024-10-04T16:22:00.000Z,0,5
9.46752e+18,Might room address really machine health manager sometimes seek early prepare plant growth. Four well sense tree firm alone ok party. #ZeroDay @taylorluis,Might room address really machine health manager sometimes seek early prepare plant growth. Four well sense tree firm alone ok party.,17-12-2024 21:02,@byrdsherry,683007770,en,0,4,2,0,48,#ZeroDay,@taylorluis,TweetDeck,False,False,,9.6176e+18,1161,106,False,NaN,True,positive,0.15,0.35,joy,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,might room address really machine health manager sometimes seek early prepare plant growth four well sense tree firm alone ok party #zeroday,"[""#zeroday""]","[""@taylorluis""]",byrdsherry,tweetdeck,NaN,2024-12-17T21:02:00.000Z,1,0
6.19278e+18,Malware in supply chain detected. #ZeroDay #ThreatIntel #CVE @hfarmer,Malware in supply chain detected.,28-09-2024 20:43,@davispaula,577260630,en,2,6,0,1,46,"#ZeroDay, #ThreatIntel, #CVE",@hfarmer,Twitter for iPhone,False,False,,2.07928e+18,6194,152,False,Garciaburgh,False,neutral,0.0,0.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,malware in supply chain detected #zeroday #threatintel #cve,"[""#zeroday"",""#threatintel"",""#cve""]","[""@hfarmer""]",davispaula,twitter for iphone,garciaburgh,2024-09-28T20:43:00.000Z,0,2
6.64346e+18,Region agent sister including ahead practice word production. End show decide strategy care. #CyberSecurity ,Region agent sister including ahead practice word production. End show decide strategy care.,24-02-2025 19:09,@pittmanglenn,971685561,en,5,4,0,2,39,#CyberSecurity,NaN,TweetDeck,False,True,,2.446e+18,4318,234,False,NaN,False,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,region agent sister including ahead practice word production end show decide strategy care #cybersecurity,"[""#cybersecurity""]",[],pittmanglenn,tweetdeck,NaN,2025-02-24T19:09:00.000Z,0,5
7.85359e+18,Year table defense next well simply authority onto range mean song do. Recognize another option light why. #Hacking ,Year table defense next well simply authority onto range mean song do. Recognize another option light why.,24-03-2025 08:44,@susan68,660487763,en,4,11,0,1,37,#Hacking,NaN,TweetDeck,False,False,,2.83614e+18,805,1416,False,Gregoryside,False,neutral,0.022,0.436,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,year table defense next well simply authority onto range mean song do recognize another option light why #hacking,"[""#hacking""]",[],susan68,tweetdeck,gregoryside,2025-03-24T08:44:00.000Z,0,5
7.80692e+18,News whether assume moment section evidence coach. #ZeroDay ,News whether assume moment section evidence coach.,07-01-2025 13:12,@reevesheather,820305681,en,2,13,0,2,42,#ZeroDay,NaN,Twitter for iPhone,False,True,,2.29292e+18,10229,84,False,North David,True,neutral,0.0,0.0,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,news whether assume moment section evidence coach #zeroday,"[""#zeroday""]",[],reevesheather,twitter for iphone,north david,2025-01-07T13:12:00.000Z,0,1
6.33025e+18,Ground reality finally account arm rather blood authority month language. Final reflect than. #CyberSecurity @hchase @salasamanda,Ground reality finally account arm rather blood authority month language. Final reflect than.,09-02-2025 08:17,@andrewrobinson,246203624,es,4,6,1,0,44,#CyberSecurity,"@hchase, @salasamanda",Android,False,False,,6.35314e+18,245,1047,False,Darrenstad,False,neutral,0.0,1.0,anger,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,ground reality finally account arm rather blood authority month language final reflect than #cybersecurity,"[""#cybersecurity""]","[""@hchase"",""@salasamanda""]",andrewrobinson,android,darrenstad,2025-02-09T08:17:00.000Z,0,2
1.43659e+18,New ransomware campaign detected. Tend cold how network. #InfoSec @smithmaurice @villaandrew,New ransomware campaign detected. Tend cold how network.,17-10-2024 12:59,@stevensdonna,928206400,en,2,13,0,2,55,#InfoSec,"@smithmaurice, @villaandrew",Twitter Web App,False,False,,6.03875e+18,209,1744,False,NaN,False,negative,-0.232,0.727,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,new ransomware campaign detected tend cold how network #infosec,"[""#infosec""]","[""@smithmaurice"",""@villaandrew""]",stevensdonna,twitter web app,NaN,2024-10-17T12:59:00.000Z,2,5
9.70468e+18,New ddos campaign detected. Serious ask however PM. #Firewall ,New ddos campaign detected. Serious ask however PM.,16-03-2025 14:04,@jamespearson,459520997,en,2,9,1,1,47,#Firewall,NaN,Android,False,False,,3.33801e+18,5263,478,False,East Elaineton,False,neutral,-0.098,0.561,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,new ddos campaign detected serious ask however pm #firewall,"[""#firewall""]",[],jamespearson,android,east elaineton,2025-03-16T14:04:00.000Z,0,5
3.84756e+18,Patched the vulnerability quickly. #CyberSecurity #Firewall @anthonyknight @walllarry,Patched the vulnerability quickly.,05-10-2024 21:01,@glennkarla,420295000,es,3,12,0,0,42,"#CyberSecurity, #Firewall","@anthonyknight, @walllarry",Twitter for iPhone,False,False,,3.03993e+18,3579,1186,False,Jensenland,False,positive,0.333,0.5,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,patched the vulnerability quickly #cybersecurity #firewall,"[""#cybersecurity"",""#firewall""]","[""@anthonyknight"",""@walllarry""]",glennkarla,twitter for iphone,jensenland,2024-10-05T21:01:00.000Z,1,5
8.69623e+18,Staff along let central make already sea hair receive. #CyberSecurity #Ransomware @hamiltonmegan @hannahclay,Staff along let central make already sea hair receive.,02-12-2024 17:46,@jeremy35,387480039,en,2,6,2,1,54,"#CyberSecurity, #Ransomware","@hamiltonmegan, @hannahclay",Android,False,False,,6.28438e+18,2217,759,False,North Stephanieburgh,False,neutral,0.0,0.25,sadness,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,staff along let central make already sea hair receive #cybersecurity #ransomware,"[""#cybersecurity"",""#ransomware""]","[""@hamiltonmegan"",""@hannahclay""]",jeremy35,android,north stephanieburgh,2024-12-02T17:46:00.000Z,0,1
2.4057e+18,Phishing scam stole customer data. #CyberSecurity #CVE #DataBreach @eanderson,Phishing scam stole customer data.,21-08-2024 00:01,@collinsmartha,849151508,en,5,9,1,1,51,"#CyberSecurity, #CVE, #DataBreach",@eanderson,Android,False,True,148368206.0,4.89768e+18,31062,688,False,Nicholasville,True,neutral,0.0,0.0,surprise,2025-12-11T11:39:14.586Z,twitter_sentiment_dataset.csv,phishing scam stole customer data #cybersecurity #cve #databreach,"[""#cybersecurity"",""#cve"",""#databreach""]","[""@eanderson""]",collinsmartha,android,nicholasville,2024-08-21T00:01:00.000Z,0,5
